Flyplass,ICAO,IATA,airline,flight_id,dom_int,schedule_time,arr_dep,airport,via_airport,gate,code,time,uniqueID,delayed,check_in,delayed_minutes
Oslo lufthavn,ENGM,OSL,DY,DY338,D,2020-01-12T19:15:00Z,D,BDU,NA,A20,D,2020-01-12T19:41:00Z,9044002,1,3,26
Oslo lufthavn,ENGM,OSL,SK,SK297,D,2020-01-12T19:25:00Z,D,BGO,NA,C3,D,2020-01-12T19:27:00Z,9044444,1,6 8,2
Oslo lufthavn,ENGM,OSL,SK,SK1488,S,2020-01-12T19:30:00Z,D,ARN,NA,E8,D,2020-01-12T19:25:00Z,9077265,1,NA,-5
Oslo lufthavn,ENGM,OSL,SK,SK382,D,2020-01-12T19:45:00Z,D,TRD,NA,A12,D,2020-01-12T19:46:00Z,9044478,1,6 8,1
Oslo lufthavn,ENGM,OSL,DY,DY280,D,2020-01-12T19:50:00Z,D,KRS,NA,C4,D,2020-01-12T19:45:00Z,9043978,1,3,-5
Oslo lufthavn,ENGM,OSL,SK,SK1923,S,2020-01-12T19:50:00Z,D,AAL,NA,E13,D,2020-01-12T19:33:00Z,9044388,1,6 8,-17
Oslo lufthavn,ENGM,OSL,SK,SK4051,D,2020-01-12T19:55:00Z,D,SVG,NA,C1,D,2020-01-12T19:54:00Z,8969792,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK2309,D,2020-01-12T19:55:00Z,D,KSU,NA,A10,D,2020-01-12T19:49:00Z,9006110,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK4438,D,2020-01-12T19:55:00Z,D,TOS,NA,C2,D,2020-01-12T19:54:00Z,9044570,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK4126,D,2020-01-12T20:00:00Z,D,BOO,NA,A4,D,2020-01-12T20:10:00Z,9044518,1,6 8,10
Oslo lufthavn,ENGM,OSL,DY,DY634,D,2020-01-12T20:00:00Z,D,BGO,NA,A19,D,2020-01-12T21:27:00Z,9044164,1,3,87
Oslo lufthavn,ENGM,OSL,DY,DY776,D,2020-01-12T20:00:00Z,D,TRD,NA,C8,D,2020-01-12T20:45:00Z,9044229,1,3,45
Oslo lufthavn,ENGM,OSL,DY,DY4120,S,2020-01-12T20:10:00Z,D,ARN,NA,D6,D,2020-01-12T20:08:00Z,9044063,1,3,-2
Oslo lufthavn,ENGM,OSL,WF,WF179,D,2020-01-12T20:20:00Z,D,HOV,NA,A24,D,2020-01-12T20:18:00Z,9044778,1,6 8,-2
Oslo lufthavn,ENGM,OSL,WF,WF199,D,2020-01-12T20:20:00Z,D,FDE,NA,A27,D,2020-01-12T20:19:00Z,9044798,1,6 8,-1
Oslo lufthavn,ENGM,OSL,WF,WF139,D,2020-01-12T20:20:00Z,D,FRO,NA,A25,D,2020-01-12T20:18:00Z,9044732,1,6 8,-2
Oslo lufthavn,ENGM,OSL,SK,SK386,D,2020-01-12T20:45:00Z,D,TRD,NA,C5,D,2020-01-12T20:39:00Z,8977741,1,6 8,-6
Oslo lufthavn,ENGM,OSL,DY,DY1932,I,2020-01-12T21:00:00Z,D,DXB,PFO,F14,D,2020-01-12T20:55:00Z,9076463,1,3,-5
Oslo lufthavn,ENGM,OSL,SK,SK1461,S,2020-01-13T04:05:00Z,D,CPH,NA,E13,D,2020-01-13T04:02:00Z,9046317,1,6 8,-3
Oslo lufthavn,ENGM,OSL,SK,SK1459,S,2020-01-13T04:20:00Z,D,CPH,NA,D1,D,2020-01-13T04:18:00Z,9046315,1,6 8,-2
Oslo lufthavn,ENGM,OSL,KL,KL1140,S,2020-01-13T04:30:00Z,D,AMS,NA,E9,D,2020-01-13T04:19:00Z,8924764,1,8,-11
Oslo lufthavn,ENGM,OSL,SK,SK844,S,2020-01-13T04:45:00Z,D,ARN,NA,E12,D,2020-01-13T04:36:00Z,8975341,1,6 8,-9
Oslo lufthavn,ENGM,OSL,DY,DY802,S,2020-01-13T04:50:00Z,D,ARN,NA,D9,D,2020-01-13T04:40:00Z,9046156,1,3,-10
Oslo lufthavn,ENGM,OSL,SK,SK330,D,2020-01-13T04:55:00Z,D,TRD,NA,A10,D,2020-01-13T04:47:00Z,9046454,1,6 8,-8
Oslo lufthavn,ENGM,OSL,DY,DY522,D,2020-01-13T05:00:00Z,D,SVG,NA,A20,D,2020-01-13T04:49:00Z,9046039,1,3,-11
Oslo lufthavn,ENGM,OSL,DY,DY602,D,2020-01-13T05:00:00Z,D,BGO,NA,A4,D,2020-01-13T04:51:00Z,9046075,1,3,-9
Oslo lufthavn,ENGM,OSL,SK,SK4007,D,2020-01-13T05:00:00Z,D,SVG,NA,A14,D,2020-01-13T05:07:00Z,8975309,1,6 8,7
Oslo lufthavn,ENGM,OSL,DY,DY740,D,2020-01-13T05:00:00Z,D,TRD,NA,B2,D,2020-01-13T04:53:00Z,9046116,1,3,-7
Oslo lufthavn,ENGM,OSL,SK,SK249,D,2020-01-13T05:05:00Z,D,BGO,NA,A2,D,2020-01-13T04:59:00Z,9046390,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK1463,S,2020-01-13T05:10:00Z,D,CPH,NA,E11,D,2020-01-13T05:07:00Z,9046319,1,6 8,-3
Oslo lufthavn,ENGM,OSL,DY,DY804,S,2020-01-13T05:30:00Z,D,ARN,NA,D11,D,2020-01-13T05:24:00Z,9046158,1,3,-6
Oslo lufthavn,ENGM,OSL,DY,DY932,S,2020-01-13T05:30:00Z,D,CPH,NA,D10,D,2020-01-13T05:24:00Z,9046168,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK4009,D,2020-01-13T05:35:00Z,D,SVG,NA,C5,D,2020-01-13T05:35:00Z,9006112,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY1102,S,2020-01-13T05:35:00Z,D,SXF,NA,D6,D,2020-01-13T05:35:00Z,9045839,1,3,0
Oslo lufthavn,ENGM,OSL,SK,SK205,D,2020-01-13T05:40:00Z,D,KRS,NA,C2,D,2020-01-13T05:39:00Z,9046353,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK482,S,2020-01-13T05:40:00Z,D,ARN,NA,D3,D,2020-01-13T05:37:00Z,9046732,1,6 8,-3
Oslo lufthavn,ENGM,OSL,SK,SK803,I,2020-01-13T05:45:00Z,D,LHR,NA,F13,D,2020-01-13T05:43:00Z,9046745,1,6 8,-2
Oslo lufthavn,ENGM,OSL,DY,DY402,D,2020-01-13T05:45:00Z,D,AES,NA,B7,D,2020-01-13T05:45:00Z,9046011,1,3,0
Oslo lufthavn,ENGM,OSL,WF,WF183,D,2020-01-13T05:50:00Z,D,FDE,NA,A26,D,2020-01-13T05:50:00Z,9046991,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK451,S,2020-01-13T05:55:00Z,D,CPH,NA,E8,D,2020-01-13T05:53:00Z,9046658,1,6 8,-2
Oslo lufthavn,ENGM,OSL,WF,WF123,D,2020-01-13T05:55:00Z,D,FRO,NA,A27,D,2020-01-13T05:52:00Z,9046909,1,6 8,-3
Oslo lufthavn,ENGM,OSL,SK,SK2301,D,2020-01-13T05:55:00Z,D,KSU,NA,A23,D,2020-01-13T05:51:00Z,9046369,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY742,D,2020-01-13T06:00:00Z,D,TRD,NA,B2,D,2020-01-13T05:51:00Z,9046120,1,3,-9
Oslo lufthavn,ENGM,OSL,DY,DY604,D,2020-01-13T06:00:00Z,D,BGO,NA,A4,D,2020-01-13T05:56:00Z,9046077,1,3,-4
Oslo lufthavn,ENGM,OSL,WF,WF163,D,2020-01-13T06:00:00Z,D,HOV,NA,A25,D,2020-01-13T05:54:00Z,9046967,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK251,D,2020-01-13T06:00:00Z,D,BGO,NA,A6,D,2020-01-13T06:27:00Z,9046392,1,6 8,27
Oslo lufthavn,ENGM,OSL,DY,DY524,D,2020-01-13T06:00:00Z,D,SVG,NA,A19,D,2020-01-13T05:51:00Z,9046043,1,3,-9
Oslo lufthavn,ENGM,OSL,SK,SK4516,D,2020-01-13T06:05:00Z,D,MOL,NA,A8,D,2020-01-13T06:03:00Z,9046661,1,6 8,-2
Oslo lufthavn,ENGM,OSL,SK,SK332,D,2020-01-13T06:05:00Z,D,TRD,NA,B3,D,2020-01-13T06:14:00Z,9046456,1,6 8,9
Oslo lufthavn,ENGM,OSL,SK,SK821,S,2020-01-13T06:05:00Z,D,AMS,NA,E9,D,2020-01-13T06:02:00Z,9046758,1,6 8,-3
Oslo lufthavn,ENGM,OSL,SK,SK4406,D,2020-01-13T06:05:00Z,D,TOS,NA,C1,D,2020-01-13T06:06:00Z,9046624,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK1925,S,2020-01-13T06:10:00Z,D,AAR,NA,E6,D,2020-01-13T06:41:00Z,9046348,1,6 8,31
Oslo lufthavn,ENGM,OSL,SK,SK1314,D,2020-01-13T06:15:00Z,D,AES,NA,C8,D,2020-01-13T06:16:00Z,9046300,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK308,D,2020-01-13T06:15:00Z,D,HAU,NA,A15,D,2020-01-13T06:23:00Z,9046440,1,6 8,8
Oslo lufthavn,ENGM,OSL,SK,SK4743,S,2020-01-13T06:15:00Z,D,BRU,NA,D7,D,2020-01-13T06:15:00Z,9006120,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY422,D,2020-01-13T06:20:00Z,D,MOL,NA,A21,D,2020-01-13T06:19:00Z,9046027,1,3,-1
Oslo lufthavn,ENGM,OSL,WF,WF143,D,2020-01-13T06:25:00Z,D,OSL,"SOG,SDN",B7,D,2020-01-13T06:21:00Z,9046931,1,6 8,-4
Oslo lufthavn,ENGM,OSL,SK,SK4011,D,2020-01-13T06:25:00Z,D,SVG,NA,A10,D,2020-01-13T06:52:00Z,9046508,1,6 8,27
Oslo lufthavn,ENGM,OSL,DY,DY370,D,2020-01-13T06:30:00Z,D,TOS,NA,A12,D,2020-01-13T06:33:00Z,9045989,1,3,3
Oslo lufthavn,ENGM,OSL,DY,DY340,D,2020-01-13T06:30:00Z,D,BOO,NA,B1,D,2020-01-13T06:29:00Z,9045957,1,3,-1
Oslo lufthavn,ENGM,OSL,DY,DY182,D,2020-01-13T06:30:00Z,D,HAU,NA,A2,D,2020-01-13T06:25:00Z,9045903,1,3,-5
Oslo lufthavn,ENGM,OSL,DY,DY4104,S,2020-01-13T06:30:00Z,D,ARN,NA,D2,D,2020-01-13T06:31:00Z,9046016,1,3,1
Oslo lufthavn,ENGM,OSL,WF,WF326,S,2020-01-13T06:30:00Z,D,GOT,NA,E7,D,2020-01-13T06:30:00Z,9047030,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK4082,D,2020-01-13T06:35:00Z,D,EVE,NA,A14,D,2020-01-13T06:29:00Z,9046532,1,6 8,-6
Oslo lufthavn,ENGM,OSL,SK,SK4104,D,2020-01-13T06:35:00Z,D,BOO,NA,A17,D,2020-01-13T06:39:00Z,8975325,1,6 8,4
Oslo lufthavn,ENGM,OSL,DY,DY270,D,2020-01-13T06:35:00Z,D,KRS,NA,A22,D,2020-01-13T06:30:00Z,9045919,1,3,-5
Oslo lufthavn,ENGM,OSL,SK,SK480,S,2020-01-13T06:40:00Z,D,ARN,NA,D3,D,2020-01-13T06:49:00Z,9046730,1,6 8,9
Oslo lufthavn,ENGM,OSL,DY,DY1494,S,2020-01-13T06:40:00Z,D,CDG,NA,D7,D,2020-01-13T06:56:00Z,9045871,1,3,16
Oslo lufthavn,ENGM,OSL,SK,SK1901,S,2020-01-13T06:40:00Z,D,BLL,NA,E5,D,2020-01-13T06:40:00Z,9046340,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK4613,I,2020-01-13T06:45:00Z,D,ABZ,NA,F15,D,2020-01-13T06:44:00Z,9046718,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK816,S,2020-01-13T06:45:00Z,D,DUS,NA,D1,D,2020-01-13T07:00:00Z,9046754,1,6 8,15
Oslo lufthavn,ENGM,OSL,SK,SK4472,D,2020-01-13T06:50:00Z,D,KKN,NA,B5,D,2020-01-13T07:05:00Z,9046642,1,6 8,15
Oslo lufthavn,ENGM,OSL,DY,DY526,D,2020-01-13T06:55:00Z,D,SVG,NA,A21,D,2020-01-13T06:50:00Z,9046047,1,3,-5
Oslo lufthavn,ENGM,OSL,SK,SK4755,S,2020-01-13T06:55:00Z,D,FRA,NA,D5,D,2020-01-13T06:55:00Z,9046726,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY744,D,2020-01-13T06:55:00Z,D,TRD,NA,A20,D,2020-01-13T06:49:00Z,9046122,1,3,-6
Oslo lufthavn,ENGM,OSL,DY,DY360,D,2020-01-13T06:55:00Z,D,EVE,NA,A22,D,2020-01-13T07:11:00Z,9045973,1,3,16
Oslo lufthavn,ENGM,OSL,DY,DY330,D,2020-01-13T07:00:00Z,D,BDU,NA,B8,D,2020-01-13T06:55:00Z,9045945,1,3,-5
Oslo lufthavn,ENGM,OSL,DY,DY310,D,2020-01-13T07:00:00Z,D,KKN,NA,B2,D,2020-01-13T06:49:00Z,9045931,1,3,-11
Oslo lufthavn,ENGM,OSL,SK,SK336,D,2020-01-13T07:00:00Z,D,TRD,NA,A19,D,2020-01-13T06:59:00Z,8969798,1,6 8,-1
Oslo lufthavn,ENGM,OSL,DY,DY606,D,2020-01-13T07:00:00Z,D,BGO,NA,B4,D,2020-01-13T06:59:00Z,9046081,1,3,-1
Oslo lufthavn,ENGM,OSL,SK,SK4829,S,2020-01-13T07:05:00Z,D,HAM,NA,D9,D,2020-01-13T07:04:00Z,9046733,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK4422,D,2020-01-13T07:05:00Z,D,TOS,NA,B3,D,2020-01-13T07:06:00Z,9023689,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK4015,D,2020-01-13T07:05:00Z,D,SVG,NA,A24,D,2020-01-13T07:01:00Z,9046512,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY1718,S,2020-01-13T07:10:00Z,D,MAD,NA,E11,D,2020-01-13T07:12:00Z,9045895,1,3,2
Oslo lufthavn,ENGM,OSL,SK,SK255,D,2020-01-13T07:15:00Z,D,BGO,NA,A2,D,2020-01-13T07:18:00Z,9046396,1,6 8,3
Oslo lufthavn,ENGM,OSL,SK,SK455,S,2020-01-13T07:15:00Z,D,CPH,NA,E8,D,2020-01-13T07:17:00Z,9061719,1,6 8,2
Oslo lufthavn,ENGM,OSL,KL,KL1142,S,2020-01-13T07:20:00Z,D,AMS,NA,E6,D,2020-01-13T07:26:00Z,9046201,1,8,6
Oslo lufthavn,ENGM,OSL,DY,DY1740,S,2020-01-13T07:20:00Z,D,BCN,NA,D6,D,2020-01-13T07:16:00Z,9045897,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK211,D,2020-01-13T07:20:00Z,D,KRS,NA,B6,D,2020-01-13T07:27:00Z,8969788,1,6 8,7
Oslo lufthavn,ENGM,OSL,SK,SK864,S,2020-01-13T07:25:00Z,D,ARN,NA,E9,D,2020-01-13T07:21:00Z,9046763,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY1502,S,2020-01-13T07:30:00Z,D,PRG,NA,E13,D,2020-01-13T07:27:00Z,9045877,1,3,-3
Oslo lufthavn,ENGM,OSL,SK,SK955,I,2020-01-13T07:30:00Z,D,MIA,NA,F12,D,2020-01-13T07:38:00Z,9046772,1,7,8
Oslo lufthavn,ENGM,OSL,DY,DY1020,S,2020-01-13T07:30:00Z,D,WAW,NA,D4,D,2020-01-13T07:28:00Z,9045821,1,3,-2
Oslo lufthavn,ENGM,OSL,DY,DY1632,S,2020-01-13T07:30:00Z,D,VIE,NA,E7,D,2020-01-13T07:40:00Z,9045883,1,3,10
Oslo lufthavn,ENGM,OSL,DY,DY320,D,2020-01-13T07:30:00Z,D,ALF,NA,A23,D,2020-01-13T07:24:00Z,9045935,1,3,-6
Oslo lufthavn,ENGM,OSL,DY,DY396,I,2020-01-13T07:45:00Z,D,LYR,NA,F19,D,2020-01-13T07:50:00Z,9046005,1,3,5
Oslo lufthavn,ENGM,OSL,SK,SK841,S,2020-01-13T07:50:00Z,D,ZRH,NA,D8,D,2020-01-13T08:03:00Z,9023695,1,6 8,13
Oslo lufthavn,ENGM,OSL,DY,DY1040,S,2020-01-13T08:00:00Z,D,KRK,NA,D3,D,2020-01-13T07:52:00Z,9045825,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK1455,S,2020-01-13T08:00:00Z,D,CPH,NA,E8,D,2020-01-13T07:56:00Z,9046312,1,6 8,-4
Oslo lufthavn,ENGM,OSL,SK,SK4759,S,2020-01-13T08:10:00Z,D,MUC,NA,D5,D,2020-01-13T08:10:00Z,9046728,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK4787,S,2020-01-13T08:10:00Z,D,KEF,NA,D7,D,2020-01-13T08:41:00Z,8975343,1,6 8,31
Oslo lufthavn,ENGM,OSL,SK,SK4106,D,2020-01-13T08:40:00Z,D,BOO,NA,A15,D,2020-01-13T08:33:00Z,9046542,1,6 8,-7
Oslo lufthavn,ENGM,OSL,DY,DY1550,S,2020-01-13T08:45:00Z,D,BUD,NA,D8,D,2020-01-13T08:40:00Z,9045881,1,3,-5
Oslo lufthavn,ENGM,OSL,DY,DY1060,S,2020-01-13T08:50:00Z,D,TLL,NA,D11,D,2020-01-13T08:46:00Z,9045833,1,3,-4
Oslo lufthavn,ENGM,OSL,DY,DY1816,S,2020-01-13T08:50:00Z,D,LPA,NA,D9,D,2020-01-13T08:52:00Z,9045901,1,3,2
Oslo lufthavn,ENGM,OSL,SK,SK4609,I,2020-01-13T08:55:00Z,D,MAN,NA,F15,D,2020-01-13T08:56:00Z,9046714,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK484,S,2020-01-13T08:55:00Z,D,ARN,NA,E2,D,2020-01-13T09:01:00Z,9046736,1,6 8,6
Oslo lufthavn,ENGM,OSL,DY,DY1828,S,2020-01-13T09:00:00Z,D,ACE,NA,D2,D,2020-01-13T08:52:00Z,9045905,1,3,-8
Oslo lufthavn,ENGM,OSL,DY,DY1348,I,2020-01-13T09:00:00Z,D,MAN,NA,F14,D,2020-01-13T08:56:00Z,9045865,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK837,S,2020-01-13T09:00:00Z,D,CDG,NA,D6,D,2020-01-13T08:58:00Z,9006116,1,6 8,-2
Oslo lufthavn,ENGM,OSL,SK,SK907,I,2020-01-13T09:00:00Z,D,EWR,NA,F18,D,2020-01-13T08:57:00Z,9046770,1,7,-3
Oslo lufthavn,ENGM,OSL,DY,DY1072,S,2020-01-13T09:20:00Z,D,RIX,NA,D4,D,2020-01-13T09:09:00Z,9045835,1,3,-11
Oslo lufthavn,ENGM,OSL,SK,SK4490,I,2020-01-13T09:20:00Z,D,LYR,NA,F16,D,2020-01-13T09:37:00Z,9046654,1,6 8,17
Oslo lufthavn,ENGM,OSL,DY,DY1156,S,2020-01-13T09:20:00Z,D,MUC,NA,D10,D,2020-01-13T09:18:00Z,9045847,1,3,-2
Oslo lufthavn,ENGM,OSL,DY,DY1640,I,2020-01-13T09:25:00Z,D,EDI,NA,F12,D,2020-01-13T09:28:00Z,9045887,1,3,3
Oslo lufthavn,ENGM,OSL,SK,SK4416,D,2020-01-13T09:25:00Z,D,TOS,NA,A6,D,2020-01-13T09:27:00Z,9065465,1,6 8,2
Oslo lufthavn,ENGM,OSL,DY,DY1052,S,2020-01-13T09:30:00Z,D,GDN,NA,D3,D,2020-01-13T09:28:00Z,9045831,1,3,-2
Oslo lufthavn,ENGM,OSL,SK,SK1467,S,2020-01-13T09:40:00Z,D,CPH,NA,D1,D,2020-01-13T09:35:00Z,9046321,1,6 8,-5
Oslo lufthavn,ENGM,OSL,DY,DY812,S,2020-01-13T09:50:00Z,D,ARN,NA,D5,D,2020-01-13T09:44:00Z,9046160,1,3,-6
Oslo lufthavn,ENGM,OSL,SK,SK4546,D,2020-01-13T10:00:00Z,D,ALF,NA,A19,D,2020-01-13T10:06:00Z,9046675,1,6 8,6
Oslo lufthavn,ENGM,OSL,WF,WF187,D,2020-01-13T10:00:00Z,D,FDE,NA,A26,D,2020-01-13T09:56:00Z,9046995,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY1104,S,2020-01-13T10:10:00Z,D,SXF,NA,D9,D,2020-01-13T10:08:00Z,9045841,1,3,-2
Oslo lufthavn,ENGM,OSL,WF,WF127,D,2020-01-13T10:30:00Z,D,FRO,NA,A25,D,2020-01-13T10:29:00Z,9046913,1,6 8,-1
Oslo lufthavn,ENGM,OSL,DY,DY374,D,2020-01-13T10:30:00Z,D,TOS,NA,A20,D,2020-01-13T10:26:00Z,9045995,1,3,-4
Oslo lufthavn,ENGM,OSL,WF,WF149,D,2020-01-13T10:40:00Z,D,OSL,"SOG,SDN",A27,D,2020-01-13T10:35:00Z,9046941,1,6 8,-5
Oslo lufthavn,ENGM,OSL,KL,KL1144,S,2020-01-13T10:40:00Z,D,AMS,NA,D7,D,2020-01-13T10:39:00Z,9046203,1,8,-1
Oslo lufthavn,ENGM,OSL,SK,SK868,S,2020-01-13T10:45:00Z,D,ARN,NA,D5,D,2020-01-13T10:45:00Z,9046765,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK342,D,2020-01-13T10:45:00Z,D,TRD,NA,A12,D,2020-01-13T10:44:00Z,9046464,1,6 8,-1
Oslo lufthavn,ENGM,OSL,SK,SK4112,D,2020-01-13T10:50:00Z,D,BOO,NA,B4,D,2020-01-13T10:53:00Z,9077764,1,NA,3
Oslo lufthavn,ENGM,OSL,SK,SK1320,D,2020-01-13T11:00:00Z,D,AES,NA,A6,D,2020-01-13T10:56:00Z,9046304,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY1126,S,2020-01-13T11:10:00Z,D,HAM,NA,D4,D,2020-01-13T10:59:00Z,9045845,1,3,-11
Oslo lufthavn,ENGM,OSL,SK,SK805,I,2020-01-13T11:10:00Z,D,LHR,NA,F13,D,2020-01-13T11:24:00Z,9046747,1,6 8,14
Oslo lufthavn,ENGM,OSL,SK,SK4025,D,2020-01-13T11:10:00Z,D,SVG,NA,A21,D,2020-01-13T11:06:00Z,9046518,1,6 8,-4
Oslo lufthavn,ENGM,OSL,DY,DY362,D,2020-01-13T11:25:00Z,D,EVE,NA,A20,D,2020-01-13T11:31:00Z,9045977,1,3,6
Oslo lufthavn,ENGM,OSL,SK,SK344,D,2020-01-13T11:30:00Z,D,TRD,NA,A14,D,2020-01-13T11:33:00Z,9046468,1,6 8,3
Oslo lufthavn,ENGM,OSL,SK,SK1469,S,2020-01-13T11:35:00Z,D,CPH,NA,E9,D,2020-01-13T11:30:00Z,9046322,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK267,D,2020-01-13T11:35:00Z,D,BGO,NA,A15,D,2020-01-13T11:40:00Z,9046400,1,6 8,5
Oslo lufthavn,ENGM,OSL,DY,DY940,S,2020-01-13T11:45:00Z,D,CPH,NA,D2,D,2020-01-13T11:33:00Z,9046170,1,3,-12
Oslo lufthavn,ENGM,OSL,SK,SK312,D,2020-01-13T12:05:00Z,D,HAU,NA,C1,D,2020-01-13T11:56:00Z,9046444,1,6 8,-9
Oslo lufthavn,ENGM,OSL,SK,SK4418,D,2020-01-13T12:05:00Z,D,TOS,NA,A2,D,2020-01-13T12:05:00Z,9046628,1,6 8,0
Oslo lufthavn,ENGM,OSL,DY,DY7201,I,2020-01-13T12:15:00Z,D,BKK,NA,F12,D,2020-01-13T12:15:00Z,9046114,1,2,0
Oslo lufthavn,ENGM,OSL,SK,SK215,D,2020-01-13T12:25:00Z,D,KRS,NA,A6,D,2020-01-13T12:26:00Z,9046359,1,6 8,1
Oslo lufthavn,ENGM,OSL,SK,SK1322,D,2020-01-13T12:40:00Z,D,AES,NA,A10,D,2020-01-13T12:33:00Z,9046308,1,6 8,-7
Oslo lufthavn,ENGM,OSL,WF,WF173,D,2020-01-13T12:40:00Z,D,HOV,NA,A26,D,2020-01-13T12:35:00Z,9046973,1,6 8,-5
Oslo lufthavn,ENGM,OSL,SK,SK354,D,2020-01-13T12:40:00Z,D,TRD,NA,C3,D,2020-01-13T12:37:00Z,9046474,1,6 8,-3
Oslo lufthavn,ENGM,OSL,SK,SK269,D,2020-01-13T12:45:00Z,D,BGO,NA,C6,D,2020-01-13T12:43:00Z,9046402,1,6 8,-2
Oslo lufthavn,ENGM,OSL,DY,DY334,D,2020-01-13T12:45:00Z,D,BDU,NA,B3,D,2020-01-13T12:39:00Z,9045951,1,3,-6
Oslo lufthavn,ENGM,OSL,DY,DY756,D,2020-01-13T12:45:00Z,D,TRD,NA,C4,D,2020-01-13T12:43:00Z,9046130,1,3,-2
Oslo lufthavn,ENGM,OSL,SK,SK496,S,2020-01-13T12:55:00Z,D,ARN,NA,E13,D,2020-01-13T12:57:00Z,9046742,1,6 8,2
Oslo lufthavn,ENGM,OSL,SK,SK1905,S,2020-01-13T13:00:00Z,D,BLL,NA,E7,D,2020-01-13T12:53:00Z,9046344,1,6 8,-7
Oslo lufthavn,ENGM,OSL,SK,SK809,I,2020-01-13T13:00:00Z,D,LHR,NA,F19,D,2020-01-13T12:51:00Z,9046749,1,6 8,-9
Oslo lufthavn,ENGM,OSL,WF,WF056,D,2020-01-13T13:00:00Z,D,RRS,NA,A23,D,2020-01-13T12:50:00Z,9046871,1,6 8,-10
Oslo lufthavn,ENGM,OSL,SK,SK4031,D,2020-01-13T13:00:00Z,D,SVG,NA,A22,D,2020-01-13T12:58:00Z,8975313,1,6 8,-2
Oslo lufthavn,ENGM,OSL,DY,DY816,S,2020-01-13T13:00:00Z,D,ARN,NA,E9,D,2020-01-13T12:53:00Z,9046162,1,3,-7
Oslo lufthavn,ENGM,OSL,DY,DY378,D,2020-01-13T13:05:00Z,D,TOS,NA,C1,D,2020-01-13T12:57:00Z,9045999,1,3,-8
Oslo lufthavn,ENGM,OSL,SK,SK1471,S,2020-01-13T13:10:00Z,D,CPH,NA,D5,D,2020-01-13T13:08:00Z,9015868,1,6 8,-2
Oslo lufthavn,ENGM,OSL,DY,DY536,D,2020-01-13T13:15:00Z,D,SVG,NA,A19,D,2020-01-13T13:07:00Z,9046051,1,3,-8
Oslo lufthavn,ENGM,OSL,WF,WF332,S,2020-01-13T13:15:00Z,D,GOT,NA,E6,D,2020-01-13T13:15:00Z,9047032,1,6 8,0
Oslo lufthavn,ENGM,OSL,SK,SK271,D,2020-01-13T13:30:00Z,D,BGO,NA,A14,D,2020-01-13T13:28:00Z,9046404,1,6 8,-2
Oslo lufthavn,ENGM,OSL,DY,DY346,D,2020-01-13T13:30:00Z,D,BOO,NA,C2,D,2020-01-13T13:24:00Z,9045963,1,3,-6
Oslo lufthavn,ENGM,OSL,DY,DY1258,S,2020-01-13T13:30:00Z,D,AMS,NA,D9,D,2020-01-13T13:17:00Z,9045853,1,3,-13
Oslo lufthavn,ENGM,OSL,SK,SK4116,D,2020-01-13T13:35:00Z,D,BOO,NA,C7,D,2020-01-13T13:34:00Z,9046550,1,6 8,-1
Oslo lufthavn,ENGM,OSL,DY,DY618,D,2020-01-13T13:40:00Z,D,BGO,NA,A20,D,2020-01-13T13:36:00Z,9046087,1,3,-4
Oslo lufthavn,ENGM,OSL,SK,SK362,D,2020-01-13T13:40:00Z,D,TRD,NA,A2,D,2020-01-13T13:41:00Z,9046482,1,6 8,1
Oslo lufthavn,ENGM,OSL,WF,WF193,D,2020-01-13T13:40:00Z,D,FDE,NA,A24,D,2020-01-13T13:35:00Z,9046999,1,6 8,-5
